glob_id,label,pref_label,label_type,Latitude,Longitude
GLOB_844,Abarkūh,Abarkūh,PREF,31.1289,53.2824
GLOB_844,Abercouh,Abarkūh,ALT,31.1289,53.2824
GLOB_844,Aberkoegh,Abarkūh,ALT,31.1289,53.2824
GLOB_1,Abubu,Abubu,PREF,-3.692153,128.789113
GLOB_1,Abobo,Abubu,ALT,-3.692153,128.789113
GLOB_1,Aboebo,Abubu,ALT,-3.692153,128.789113
GLOB_1,Aboeboe,Abubu,ALT,-3.692153,128.789113
GLOB_723,Acapulco de Juárez,Acapulco de Juárez,PREF,16.849242,-99.90544
GLOB_723,Acapulco,Acapulco de Juárez,ALT,16.849242,-99.90544
GLOB_723,Aquapulco,Acapulco de Juárez,ALT,16.849242,-99.90544
GLOB_846,Adam’s Bridge,Adam’s Bridge,PREF,9.09494,79.54238
GLOB_846,Adamsbrugh,Adam’s Bridge,ALT,9.09494,79.54238
GLOB_846,Adams brug,Adam’s Bridge,ALT,9.09494,79.54238
GLOB_846,Adam's Bridge,Adam’s Bridge,ALT,9.09494,79.54238
GLOB_857,Adam’s Peak,Adam’s Peak,PREF,6.809622,80.499388
GLOB_857,Adams Piek,Adam’s Peak,ALT,6.809622,80.499388
GLOB_857,Adams Pieck,Adam’s Peak,ALT,6.809622,80.499388
GLOB_857,Adams Peak,Adam’s Peak,ALT,6.809622,80.499388
GLOB_857,Adam's Peak,Adam’s Peak,ALT,6.809622,80.499388
GLOB_2,Ade,Ade,PREF,-8.71667,126.20823
GLOB_2,Ade en Mantoetoe,Ade,ALT,-8.71667,126.20823
GLOB_853,Aden,Aden,PREF,12.80176,45.03428
GLOB_3,Adirampattinam,Adirampattinam,PREF,10.34059,79.37905
GLOB_3,Adragapatnam,Adirampattinam,ALT,10.34059,79.37905
GLOB_3,Adrangapatnam,Adirampattinam,ALT,10.34059,79.37905
GLOB_847,Adodu,Adodu,PREF,-7.00029,131.97597
GLOB_847,Adodo,Adodu,ALT,-7.00029,131.97597
GLOB_847,Edouwde,Adodu,ALT,-7.00029,131.97597
GLOB_322,Afghanistan,Afghanistan,PREF,33.301655,64.785432
GLOB_322,Asghanistan,Afghanistan,ALT,33.301655,64.785432
GLOB_849,Agra,Agra,PREF,27.179523,78.007708
GLOB_849,Akbar-abad,Agra,ALT,27.179523,78.007708
GLOB_851,Ahmadnagar,Ahmadnagar,PREF,19.09457,74.73843
GLOB_851,Ahmednagar,Ahmadnagar,ALT,19.09457,74.73843
GLOB_518,Ahmedabad,Ahmedabad,PREF,23.048776,72.583809
GLOB_518,Ahmadabath,Ahmedabad,ALT,23.048776,72.583809
GLOB_518,Ahmadabad,Ahmedabad,ALT,23.048776,72.583809
GLOB_518,Amadabad,Ahmedabad,ALT,23.048776,72.583809
GLOB_518,Amadabat,Ahmedabad,ALT,23.048776,72.583809
GLOB_518,Amadabatah,Ahmedabad,ALT,23.048776,72.583809
GLOB_518,Amed Abaad,Ahmedabad,ALT,23.048776,72.583809
GLOB_518,Amedabaad,Ahmedabad,ALT,23.048776,72.583809
GLOB_518,Amedabaath,Ahmedabad,ALT,23.048776,72.583809
GLOB_518,Amed-abaath,Ahmedabad,ALT,23.048776,72.583809
GLOB_518,Amedabad,Ahmedabad,ALT,23.048776,72.583809
GLOB_581,Air Bangis,Air Bangis,PREF,0.197582,99.381609
GLOB_581,Aijerbangies,Air Bangis,ALT,0.197582,99.381609
GLOB_581,Aijerbangis,Air Bangis,ALT,0.197582,99.381609
GLOB_581,Airbangis,Air Bangis,ALT,0.197582,99.381609
GLOB_581,Ajerbangis,Air Bangis,ALT,0.197582,99.381609
GLOB_581,Ayer Bangis,Air Bangis,ALT,0.197582,99.381609
GLOB_218,Air Banyuasin,Air Banyuasin,PREF,-2.2849,104.8289
GLOB_218,Airasin,Air Banyuasin,ALT,-2.2849,104.8289
GLOB_218,Bantuasin,Air Banyuasin,ALT,-2.2849,104.8289
GLOB_514,Airhaji,Airhaji,PREF,-1.9171,100.8756
GLOB_514,Adjarhadja,Airhaji,ALT,-1.9171,100.8756
GLOB_514,Adjer Hadja,Airhaji,ALT,-1.9171,100.8756
GLOB_514,Adjerhadja,Airhaji,ALT,-1.9171,100.8756
GLOB_514,Aijerhadja,Airhaji,ALT,-1.9171,100.8756
GLOB_514,Airhadji,Airhaji,ALT,-1.9171,100.8756
GLOB_514,Ajerhadia,Airhaji,ALT,-1.9171,100.8756
GLOB_514,Ajerhadja,Airhaji,ALT,-1.9171,100.8756
GLOB_283,Airur,Airur,PREF,10.14896,76.28916
GLOB_283,Belanga,Airur,ALT,10.14896,76.28916
GLOB_283,Vellange,Airur,ALT,10.14896,76.28916
GLOB_872,Akuressa,Akuressa,PREF,6.099975,80.477378
GLOB_872,Accuras,Akuressa,ALT,6.099975,80.477378
GLOB_872,Accoeras,Akuressa,ALT,6.099975,80.477378
GLOB_872_HUM_1,Akuressa,Akuressa,PREF,6.099975,80.477378
GLOB_872_HUM_1,Accuras,Akuressa,ALT,6.099975,80.477378
GLOB_872_HUM_1,Accoeras,Akuressa,ALT,6.099975,80.477378
GLOB_872_HUM_2,Akuressa,Akuressa,PREF,6.099975,80.477378
GLOB_872_HUM_2,Accuras,Akuressa,ALT,6.099975,80.477378
GLOB_872_HUM_2,Accoeras,Akuressa,ALT,6.099975,80.477378
GLOB_943,Al Muhāb,Al Muhāb,PREF,15.01145,43.55506
GLOB_943,Moheb,Al Muhāb,ALT,15.01145,43.55506
GLOB_68,Alam Minangkabau,Alam Minangkabau,PREF,-0.42,100.605
GLOB_68,Manicabo,Alam Minangkabau,ALT,-0.42,100.605
GLOB_68,Manincabo,Alam Minangkabau,ALT,-0.42,100.605
GLOB_68,Maning Cabo,Alam Minangkabau,ALT,-0.42,100.605
GLOB_68,Maningcabo,Alam Minangkabau,ALT,-0.42,100.605
GLOB_68,Menangkabwa,Alam Minangkabau,ALT,-0.42,100.605
GLOB_68,Minangkabau,Alam Minangkabau,ALT,-0.42,100.605
GLOB_894,Alandale,Alandale,PREF,8.5,78.16666667
GLOB_894,Alendele,Alandale,ALT,8.5,78.16666667
GLOB_521,Alappuzha,Alappuzha,PREF,9.493297,76.32901
GLOB_521,Alepe,Alappuzha,ALT,9.493297,76.32901
GLOB_521,Alepee,Alappuzha,ALT,9.493297,76.32901
GLOB_521,Aleppe,Alappuzha,ALT,9.493297,76.32901
GLOB_521,Allepe,Alappuzha,ALT,9.493297,76.32901
GLOB_521,Alleppe,Alappuzha,ALT,9.493297,76.32901
GLOB_521,Alleppey,Alappuzha,ALT,9.493297,76.32901
GLOB_521,Ambalapuzha,Alappuzha,ALT,9.493297,76.32901
GLOB_193,Alitta,Alitta,PREF,-3.879971,119.682444
GLOB_193,Alita,Alitta,ALT,-3.879971,119.682444
GLOB_193,Leta,Alitta,ALT,-3.879971,119.682444
GLOB_193,Letha,Alitta,ALT,-3.879971,119.682444
GLOB_193,Letta,Alitta,ALT,-3.879971,119.682444
GLOB_193,Lheta,Alitta,ALT,-3.879971,119.682444
GLOB_517,Allelande,Allelande,PREF,0,0
GLOB_517,Allelanden,Allelande,ALT,0,0
GLOB_519,Alutkuru,Alutkuru,PREF,7.216712,79.839592
GLOB_519,Alutcoer Corle,Alutkuru,ALT,7.216712,79.839592
GLOB_519,Alutkuru Korala,Alutkuru,ALT,7.216712,79.839592
GLOB_519,Alutkuru Korale,Alutkuru,ALT,7.216712,79.839592
GLOB_519,Alloetkoer Korls,Alutkuru,ALT,7.216712,79.839592
GLOB_519,Alutcour,Alutkuru,ALT,7.216712,79.839592
GLOB_519,Alutkura korala,Alutkuru,ALT,7.216712,79.839592
GLOB_519,Aloutcoru-corle,Alutkuru,ALT,7.216712,79.839592
GLOB_519,Aludcoercorle,Alutkuru,ALT,7.216712,79.839592
GLOB_587,Alwa Tirunagari,Alwa Tirunagari,PREF,8.60635,77.93983
GLOB_587,Alwar Tirunagari,Alwa Tirunagari,ALT,8.60635,77.93983
GLOB_587,Alwattiernegarij,Alwa Tirunagari,ALT,8.60635,77.93983
GLOB_587,Alwatiernegary,Alwa Tirunagari,ALT,8.60635,77.93983
GLOB_587,Alwatirnegari,Alwa Tirunagari,ALT,8.60635,77.93983
GLOB_587,Alvatier,Alwa Tirunagari,ALT,8.60635,77.93983
GLOB_587,Alwar Tirunagarai ,Alwa Tirunagari,ALT,8.60635,77.93983
GLOB_587,Allwatiernegary,Alwa Tirunagari,ALT,8.60635,77.93983
GLOB_587,Alwatiernegery,Alwa Tirunagari,ALT,8.60635,77.93983
GLOB_590,Amabesi,Amabesi,PREF,0,0
GLOB_751,Amahai,Amahai,PREF,-3.33984,128.91975
GLOB_751,Amahey,Amahai,ALT,-3.33984,128.91975
GLOB_751,Amahaij,Amahai,ALT,-3.33984,128.91975
GLOB_751,Ammahey,Amahai,ALT,-3.33984,128.91975
GLOB_751,Ammahay,Amahai,ALT,-3.33984,128.91975
GLOB_592,Amakono,Amakono,PREF,-9.52889,124.425
GLOB_592,Amacone,Amakono,ALT,-9.52889,124.425
GLOB_592,Amakong,Amakono,ALT,-9.52889,124.425
GLOB_592,Amecone,Amakono,ALT,-9.52889,124.425
GLOB_592,Ammaconij,Amakono,ALT,-9.52889,124.425
GLOB_591,Amanatun,Amanatun,PREF,-9.84472,124.62444
GLOB_591,Amanatung,Amanatun,ALT,-9.84472,124.62444
GLOB_591,Amenatte,Amanatun,ALT,-9.84472,124.62444
GLOB_923,Amanesi,Amanesi,PREF,0,0
GLOB_923,Amanessie,Amanesi,ALT,0,0
GLOB_923,Amenissie,Amanesi,ALT,0,0
GLOB_5,Amarasi,Amarasi,PREF,-10.21417,123.88667
GLOB_5,Amarassi,Amarasi,ALT,-10.21417,123.88667
GLOB_5,Ammarassij,Amarasi,ALT,-10.21417,123.88667
GLOB_858,Ambalangoda,Ambalangoda,PREF,6.23636,80.052799
GLOB_858,Amblangodde,Ambalangoda,ALT,6.23636,80.052799
GLOB_858,Amblangode,Ambalangoda,ALT,6.23636,80.052799
GLOB_858,Amblagedde,Ambalangoda,ALT,6.23636,80.052799
GLOB_858,Amblagodde,Ambalangoda,ALT,6.23636,80.052799
GLOB_858,Amblanggoda,Ambalangoda,ALT,6.23636,80.052799
GLOB_858,Amblangodoe,Ambalangoda,ALT,6.23636,80.052799
GLOB_858,Amblamgade,Ambalangoda,ALT,6.23636,80.052799
GLOB_308,Ambarawa,Ambarawa,PREF,-7.26333,110.3975
GLOB_308,Limbrawas,Ambarawa,ALT,-7.26333,110.3975
GLOB_308,Limborawa,Ambarawa,ALT,-7.26333,110.3975
GLOB_308_HUM_1,Ambarawa,Ambarawa,PREF,-7.26333,110.3975
GLOB_308_HUM_1,Limbrawas,Ambarawa,ALT,-7.26333,110.3975
GLOB_308_HUM_1,Limborawa,Ambarawa,ALT,-7.26333,110.3975
GLOB_308_HUM_2,Ambarawa,Ambarawa,PREF,-7.26333,110.3975
GLOB_308_HUM_2,Limbrawas,Ambarawa,ALT,-7.26333,110.3975
GLOB_308_HUM_2,Limborawa,Ambarawa,ALT,-7.26333,110.3975
GLOB_6,Amfoan,Amfoan,PREF,-9.60056,123.81972
GLOB_6,Amfuan,Amfoan,ALT,-9.60056,123.81972
GLOB_6,Amphioen,Amfoan,ALT,-9.60056,123.81972
GLOB_6,Amphoang,Amfoan,ALT,-9.60056,123.81972
GLOB_6,Amphoan,Amfoan,ALT,-9.60056,123.81972
GLOB_6,Sorbian,Amfoan,ALT,-9.60056,123.81972
GLOB_837,Ammapette,Ammapette,PREF,10.79476,79.31986
GLOB_873,Analaitivu,Analaitivu,PREF,9.670646,79.776335
GLOB_873,Annelletivoe,Analaitivu,ALT,9.670646,79.776335
GLOB_873,Annelletivo,Analaitivu,ALT,9.670646,79.776335
GLOB_873,Analadvia,Analaitivu,ALT,9.670646,79.776335
GLOB_873,Eiland Rotterdam,Analaitivu,ALT,9.670646,79.776335
GLOB_873,Donneclara,Analaitivu,ALT,9.670646,79.776335
GLOB_504,Ancol,Ancol,PREF,-6.125194,106.840832
GLOB_504,Anciol,Ancol,ALT,-6.125194,106.840832
GLOB_504,Angiol,Ancol,ALT,-6.125194,106.840832
GLOB_504,Anjool,Ancol,ALT,-6.125194,106.840832
GLOB_504,Anschiol,Ancol,ALT,-6.125194,106.840832
GLOB_504,Ansjol,Ancol,ALT,-6.125194,106.840832
GLOB_504,Antjol,Ancol,ALT,-6.125194,106.840832
GLOB_504,Antsyol,Ancol,ALT,-6.125194,106.840832
GLOB_505,Angke,Angke,PREF,-6.1037,106.7673
GLOB_505,Angké,Angke,ALT,-6.1037,106.7673
GLOB_505,Ankee,Angke,ALT,-6.1037,106.7673
GLOB_505,Anckey,Angke,ALT,-6.1037,106.7673
GLOB_505_HUM_2,Angke,Angke,PREF,-6.1037,106.7673
GLOB_505_HUM_2,Angké,Angke,ALT,-6.1037,106.7673
GLOB_505_HUM_2,Ankee,Angke,ALT,-6.1037,106.7673
GLOB_505_HUM_2,Anckey,Angke,ALT,-6.1037,106.7673
GLOB_505_HUM_1,"Angke, fort","Angke, fort",PREF,-6.143392,106.775969
GLOB_505_HUM_1,Angké,"Angke, fort",ALT,-6.143392,106.775969
GLOB_505_HUM_1,Ankee,"Angke, fort",ALT,-6.143392,106.775969
GLOB_505_HUM_1,Anckey,"Angke, fort",ALT,-6.143392,106.775969
GLOB_7,Anjengo,Anjengo,PREF,8.672182,76.756085
GLOB_7,Angengo,Anjengo,ALT,8.672182,76.756085
GLOB_7,Ansinga,Anjengo,ALT,8.672182,76.756085
GLOB_7,Ansjenga,Anjengo,ALT,8.672182,76.756085
GLOB_7,Ansjengee,Anjengo,ALT,8.672182,76.756085
GLOB_7,Antsjenge,Anjengo,ALT,8.672182,76.756085
GLOB_211,Anjikaimal,Anjikaimal,PREF,9.96714,76.29036
GLOB_211,Cururnadu,Anjikaimal,ALT,9.96714,76.29036
GLOB_211,Angiecaymaal,Anjikaimal,ALT,9.96714,76.29036
GLOB_211,Angiecamael,Anjikaimal,ALT,9.96714,76.29036
GLOB_863,Apretotte,Apretotte,PREF,6.8544,81.8395
GLOB_863,Appuratota,Apretotte,ALT,6.8544,81.8395
GLOB_863,Appoeretotte,Apretotte,ALT,6.8544,81.8395
GLOB_753,Arcot,Arcot,PREF,12.90569,79.31897
GLOB_753,Arcadoe,Arcot,ALT,12.90569,79.31897
GLOB_753,Arcadu,Arcot,ALT,12.90569,79.31897
GLOB_753,Arkadu,Arcot,ALT,12.90569,79.31897
GLOB_753,Arkadoe,Arcot,ALT,12.90569,79.31897
GLOB_753,Aricadoe,Arcot,ALT,12.90569,79.31897
GLOB_507,Arippu,Arippu,PREF,8.793984,79.927593
GLOB_507,Aripa,Arippu,ALT,8.793984,79.927593
GLOB_507,Aripo,Arippu,ALT,8.793984,79.927593
GLOB_507,Aripoe,Arippu,ALT,8.793984,79.927593
GLOB_507,Arrippo,Arippu,ALT,8.793984,79.927593
GLOB_291,Atiahu,Atiahu,PREF,-3.36481,129.96313
GLOB_291,Touw,Atiahu,ALT,-3.36481,129.96313
GLOB_9,Attingal,Attingal,PREF,8.69609,76.81507
GLOB_9,Atingen,Attingal,ALT,8.69609,76.81507
GLOB_145,Australia,Australia,PREF,-25,135
GLOB_145,Australi,Australia,ALT,-25,135
GLOB_145,Australie,Australia,ALT,-25,135
GLOB_145,Zuidland,Australia,ALT,-25,135
GLOB_145,Zuydland,Australia,ALT,-25,135
GLOB_350,Ava Nandaw,Ava Nandaw,PREF,21.866876,96.016449
GLOB_350,Ava,Ava Nandaw,ALT,21.866876,96.016449
GLOB_350,Awa,Ava Nandaw,ALT,21.866876,96.016449
GLOB_350,Hawa,Ava Nandaw,ALT,21.866876,96.016449
GLOB_350,Inwa,Ava Nandaw,ALT,21.866876,96.016449
GLOB_528,Aywika,Aywika,PREF,9.07916,76.49162
GLOB_528,Azhi Mukam,Aywika,ALT,9.07916,76.49162
GLOB_722,Ayyampettai,Ayyampettai,PREF,10.90141,79.17984
GLOB_176,Azhikkal,Azhikkal,PREF,11.94043,75.30512
GLOB_176,Baliapatam,Azhikkal,ALT,11.94043,75.30512
GLOB_176,Valarpattanam,Azhikkal,ALT,11.94043,75.30512
GLOB_508,Azhikod,Azhikod,PREF,10.18342,76.163431
GLOB_508,Ay Cotta,Azhikod,ALT,10.18342,76.163431
GLOB_508,Azhikode,Azhikod,ALT,10.18342,76.163431
GLOB_508,Aicotta,Azhikod,ALT,10.18342,76.163431
GLOB_508_HUM_1,Azhikod,Azhikod,PREF,10.18342,76.163431
GLOB_508_HUM_1,Ay Cotta,Azhikod,ALT,10.18342,76.163431
GLOB_508_HUM_1,Azhikode,Azhikod,ALT,10.18342,76.163431
GLOB_508_HUM_1,Aicotta,Azhikod,ALT,10.18342,76.163431
GLOB_508_HUM_2,Azhikod,Azhikod,PREF,10.18342,76.163431
GLOB_508_HUM_2,Ay Cotta,Azhikod,ALT,10.18342,76.163431
GLOB_508_HUM_2,Azhikode,Azhikod,ALT,10.18342,76.163431
GLOB_508_HUM_2,Aicotta,Azhikod,ALT,10.18342,76.163431
GLOB_526,Bab el Mandeb,Bab el Mandeb,PREF,12.60416,43.33557
GLOB_526,Bab al Mandab,Bab el Mandeb,ALT,12.60416,43.33557
GLOB_526,Babelmandel,Bab el Mandeb,ALT,12.60416,43.33557
GLOB_726,Badagara,Badagara,PREF,11.59776,75.58142
GLOB_726,Bargare,Badagara,ALT,11.59776,75.58142
GLOB_285,Baganga,Baganga,PREF,7.57389,126.56
GLOB_285,Boyangie,Baganga,ALT,7.57389,126.56
GLOB_580,Bagelen,Bagelen,PREF,-7.80333,109.78722
GLOB_580,Bagaleen,Bagelen,ALT,-7.80333,109.78722
GLOB_580,Baggaleen,Bagelen,ALT,-7.80333,109.78722
GLOB_125,Baghdad,Baghdad,PREF,33.33333333,44.43333333
GLOB_125,Bagdad,Baghdad,ALT,33.33333333,44.43333333
GLOB_125,Bagdat,Baghdad,ALT,33.33333333,44.43333333
GLOB_586,Bahrain,Bahrain,PREF,26,50.55
GLOB_586,Bareen,Bahrain,ALT,26,50.55
GLOB_586,Berryn,Bahrain,ALT,26,50.55
GLOB_503,Balasore,Balasore,PREF,21.493644,86.930666
GLOB_503,Baleshwar,Balasore,ALT,21.493644,86.930666
GLOB_503,Ballasoor,Balasore,ALT,21.493644,86.930666
GLOB_503,Bellasera,Balasore,ALT,21.493644,86.930666
GLOB_503,Bellasoor,Balasore,ALT,21.493644,86.930666
GLOB_503,Bellazoor,Balasore,ALT,21.493644,86.930666
GLOB_503,Bellesoor,Balasore,ALT,21.493644,86.930666
GLOB_529,Baloesir,Baloesir,PREF,0,0
GLOB_529,Balloecher,Baloesir,ALT,0,0
GLOB_512,Banda Aceh,Banda Aceh,PREF,5.557557,95.314264
GLOB_512,Aatchin,Banda Aceh,ALT,5.557557,95.314264
GLOB_512,Achem,Banda Aceh,ALT,5.557557,95.314264
GLOB_512,Achin,Banda Aceh,ALT,5.557557,95.314264
GLOB_512,Aetchin,Banda Aceh,ALT,5.557557,95.314264
GLOB_512,Atceh,Banda Aceh,ALT,5.557557,95.314264
GLOB_512,Atchien,Banda Aceh,ALT,5.557557,95.314264
GLOB_512,Atchim,Banda Aceh,ALT,5.557557,95.314264
GLOB_512,Atchin,Banda Aceh,ALT,5.557557,95.314264
GLOB_512,Atjch,Banda Aceh,ALT,5.557557,95.314264
GLOB_512,Atjeh,Banda Aceh,ALT,5.557557,95.314264
GLOB_512,Atsijn,Banda Aceh,ALT,5.557557,95.314264
GLOB_512,Atsyn,Banda Aceh,ALT,5.557557,95.314264
GLOB_512,Axem,Banda Aceh,ALT,5.557557,95.314264
GLOB_512,Axim,Banda Aceh,ALT,5.557557,95.314264
GLOB_512,Banda Atceh,Banda Aceh,ALT,5.557557,95.314264
GLOB_512,Banda Atjeh,Banda Aceh,ALT,5.557557,95.314264
GLOB_77,Banda Neira,Banda Neira,PREF,-4.526458,129.902759
GLOB_77,Bandanaira,Banda Neira,ALT,-4.526458,129.902759
GLOB_77,Banda-Neira,Banda Neira,ALT,-4.526458,129.902759
GLOB_77,Neijera,Banda Neira,ALT,-4.526458,129.902759
GLOB_77,Neijra,Banda Neira,ALT,-4.526458,129.902759
GLOB_77,Neira,Banda Neira,ALT,-4.526458,129.902759
GLOB_77,Nera,Banda Neira,ALT,-4.526458,129.902759
GLOB_77,Neyra,Banda Neira,ALT,-4.526458,129.902759
GLOB_158,Bandar Abbas,Bandar Abbas,PREF,27.178951,56.275485
GLOB_158,Bandar-e Abbas,Bandar Abbas,ALT,27.178951,56.275485
GLOB_158,Benderabasi,Bandar Abbas,ALT,27.178951,56.275485
GLOB_158,Gamron,Bandar Abbas,ALT,27.178951,56.275485
GLOB_158,Gamroon,Bandar Abbas,ALT,27.178951,56.275485
GLOB_158,Gombrou,Bandar Abbas,ALT,27.178951,56.275485
GLOB_706,Bandar-e Deylam,Bandar-e Deylam,PREF,30.0542,50.159
GLOB_706,Bender Delam,Bandar-e Deylam,ALT,30.0542,50.159
GLOB_746,Bandar-e Genāveh,Bandar-e Genāveh,PREF,29.5791,50.517
GLOB_746,Ganaveh,Bandar-e Genāveh,ALT,29.5791,50.517
GLOB_746,Ghinova,Bandar-e Genāveh,ALT,29.5791,50.517
GLOB_582,Bandar-e Rīg,Bandar-e Rīg,PREF,29.4879,50.62698
GLOB_582,Bandar-e Rig,Bandar-e Rīg,ALT,29.4879,50.62698
GLOB_582,Banderriek,Bandar-e Rīg,ALT,29.4879,50.62698
GLOB_582,Bender Rich,Bandar-e Rīg,ALT,29.4879,50.62698
GLOB_582,Benderik,Bandar-e Rīg,ALT,29.4879,50.62698
GLOB_582,Benderriek,Bandar-e Rīg,ALT,29.4879,50.62698
GLOB_582,Bendherriek,Bandar-e Rīg,ALT,29.4879,50.62698
GLOB_582,Bhenderricq,Bandar-e Rīg,ALT,29.4879,50.62698
GLOB_748,Bangkok,Bangkok,PREF,13.73333333,100.5
GLOB_748,Bancok,Bangkok,ALT,13.73333333,100.5
GLOB_748,Bankock,Bangkok,ALT,13.73333333,100.5
GLOB_748,Bankok,Bangkok,ALT,13.73333333,100.5
GLOB_748,Bankoq,Bangkok,ALT,13.73333333,100.5
GLOB_523,Banjarmasin,Banjarmasin,PREF,-3.319189,114.591079
GLOB_523,Bandjarmasin,Banjarmasin,ALT,-3.319189,114.591079
GLOB_523,Bandjarmassin,Banjarmasin,ALT,-3.319189,114.591079
GLOB_523,Bandjermassing,Banjarmasin,ALT,-3.319189,114.591079
GLOB_523,Bandjirmassin,Banjarmasin,ALT,-3.319189,114.591079
GLOB_523,Banjarmassingh,Banjarmasin,ALT,-3.319189,114.591079
GLOB_523,Banjer,Banjarmasin,ALT,-3.319189,114.591079
GLOB_523,Banjer Massing,Banjarmasin,ALT,-3.319189,114.591079
GLOB_523,Banjermassen,Banjarmasin,ALT,-3.319189,114.591079
GLOB_523,Banjer-massin,Banjarmasin,ALT,-3.319189,114.591079
GLOB_523,Banjermassing,Banjarmasin,ALT,-3.319189,114.591079
GLOB_523,Banjermassingh,Banjarmasin,ALT,-3.319189,114.591079
GLOB_523,Beniarmassin,Banjarmasin,ALT,-3.319189,114.591079
GLOB_523,Benjermassing,Banjarmasin,ALT,-3.319189,114.591079
GLOB_343,Baranagar,Baranagar,PREF,22.640987,88.372171
GLOB_343,Barahanagar,Baranagar,ALT,22.640987,88.372171
GLOB_343,Barrenger,Baranagar,ALT,22.640987,88.372171
GLOB_343,Bernagoor,Baranagar,ALT,22.640987,88.372171
GLOB_343,Bernagore,Baranagar,ALT,22.640987,88.372171
GLOB_356,Barddhaman,Barddhaman,PREF,23.25572,87.85691
GLOB_356,Berduaan,Barddhaman,ALT,23.25572,87.85691
GLOB_356,Borduaan,Barddhaman,ALT,23.25572,87.85691
GLOB_545,Baru,Baru,PREF,1.0324,120.8195
GLOB_545,Courang,Baru,ALT,1.0324,120.8195
GLOB_747,Basilan Island,Basilan Island,PREF,6.57662,122.01622
GLOB_747,Basclan,Basilan Island,ALT,6.57662,122.01622
GLOB_747,Basilan,Basilan Island,ALT,6.57662,122.01622
GLOB_12,Basrah,Basrah,PREF,30.523193,47.83468
GLOB_12,Al Basrah,Basrah,ALT,30.523193,47.83468
GLOB_12,Baçora,Basrah,ALT,30.523193,47.83468
GLOB_12,Balsra,Basrah,ALT,30.523193,47.83468
GLOB_12,Basra,Basrah,ALT,30.523193,47.83468
GLOB_12,Bassoera,Basrah,ALT,30.523193,47.83468
GLOB_12,Bassora,Basrah,ALT,30.523193,47.83468
GLOB_12,Bassoura,Basrah,ALT,30.523193,47.83468
GLOB_12,Bassura,Basrah,ALT,30.523193,47.83468
GLOB_175,Bassas de Pedro,Bassas de Pedro,PREF,13.11667,72.41667
GLOB_175,Baixos de Padua,Bassas de Pedro,ALT,13.11667,72.41667
GLOB_175,Baixos de Pedro,Bassas de Pedro,ALT,13.11667,72.41667
GLOB_813,Bastion Holland,Bastion Holland,PREF,9.9653,76.24117
GLOB_813,Holland (bolwerk te Cochin),Bastion Holland,ALT,9.9653,76.24117
GLOB_813,Hollandia,Bastion Holland,ALT,9.9653,76.24117
GLOB_13,Batahan,Batahan,PREF,0.4005,99.1385
GLOB_13,Battahan,Batahan,ALT,0.4005,99.1385
GLOB_729,Batang Kapas,Batang Kapas,PREF,-1.40333,100.66194
GLOB_729,Battang Capas,Batang Kapas,ALT,-1.40333,100.66194
GLOB_729,Batancapas,Batang Kapas,ALT,-1.40333,100.66194
GLOB_729,Batangcapas,Batang Kapas,ALT,-1.40333,100.66194
GLOB_729,Batamcapas,Batang Kapas,ALT,-1.40333,100.66194
GLOB_794,Batsjang,Batsjang,PREF,0,0
GLOB_794,Banchang,Batsjang,ALT,0,0
GLOB_793,Batticaloa,Batticaloa,PREF,7.711555,81.697875
GLOB_793,Batecalou,Batticaloa,ALT,7.711555,81.697875
GLOB_793,Baticaloa,Batticaloa,ALT,7.711555,81.697875
GLOB_793,Battacaloa,Batticaloa,ALT,7.711555,81.697875
GLOB_793,Batticalao,Batticaloa,ALT,7.711555,81.697875
GLOB_793,Batticalo,Batticaloa,ALT,7.711555,81.697875
GLOB_793,Batticoloa,Batticaloa,ALT,7.711555,81.697875
GLOB_793,Matecalo,Batticaloa,ALT,7.711555,81.697875
GLOB_793,Batacala,Batticaloa,ALT,7.711555,81.697875
GLOB_793_HUM_1,Batticaloa,Batticaloa,PREF,7.711555,81.697875
GLOB_793_HUM_1,Batecalou,Batticaloa,ALT,7.711555,81.697875
GLOB_793_HUM_1,Baticaloa,Batticaloa,ALT,7.711555,81.697875
GLOB_793_HUM_1,Battacaloa,Batticaloa,ALT,7.711555,81.697875
GLOB_793_HUM_1,Batticalao,Batticaloa,ALT,7.711555,81.697875
GLOB_793_HUM_1,Batticalo,Batticaloa,ALT,7.711555,81.697875
GLOB_793_HUM_1,Batticoloa,Batticaloa,ALT,7.711555,81.697875
GLOB_793_HUM_1,Matecalo,Batticaloa,ALT,7.711555,81.697875
GLOB_793_HUM_1,Batacala,Batticaloa,ALT,7.711555,81.697875
GLOB_793_HUM_3,Batticaloa,Batticaloa,PREF,7.711555,81.697875
GLOB_793_HUM_3,Batecalou,Batticaloa,ALT,7.711555,81.697875
GLOB_793_HUM_3,Baticaloa,Batticaloa,ALT,7.711555,81.697875
GLOB_793_HUM_3,Battacaloa,Batticaloa,ALT,7.711555,81.697875
GLOB_793_HUM_3,Batticalao,Batticaloa,ALT,7.711555,81.697875
GLOB_793_HUM_3,Batticalo,Batticaloa,ALT,7.711555,81.697875
GLOB_793_HUM_3,Batticoloa,Batticaloa,ALT,7.711555,81.697875
GLOB_793_HUM_3,Matecalo,Batticaloa,ALT,7.711555,81.697875
